ST_ID,LATITUDE,LONGITUDE
1559,"52,963400","35,723300"
1560,"52,948500","35,816200"
1561,"53,251000","34,461600"
1562,"53,442600","34,402100"
1563,"53,454500","34,403600"
1564,"53,502600","34,381700"
1565,"53,546800","34,333100"
1566,"53,589200","34,323100"
1567,"53,610100","34,323900"
1568,"52,453600","31,591600"
1569,"53,176600","34,361200"
1570,"53,198700","34,393000"
1571,"53,151400","34,312000"
1572,"53,111800","34,235400"
1573,"53,095000","34,128500"
1574,"53,096900","34,075000"
1575,"53,076300","34,054800"
1576,"53,077500","34,001200"
1577,"53,070500","33,945500"
1578,"53,060700","33,915600"
1579,"53,038600","33,853600"
1580,"52,960500","33,608800"
1581,"52,947000","33,564900"
1582,"53,003500","33,745600"
1583,"52,913400","33,462300"
1584,"52,888200","33,392300"
1585,"52,884200","33,317400"
1586,"52,887900","33,261500"
1587,"52,883200","33,206200"
1588,"52,879100","33,134500"
1589,"52,876900","33,048700"
1590,"52,862800","32,974200"
1591,"52,852800","32,915500"
1592,"52,855600","32,838200"
1593,"52,852800","32,747900"
1594,"52,829600","32,618300"
1595,"52,809500","32,550700"
1596,"52,786600","32,495700"
1597,"52,767400","32,401500"
1598,"52,760000","32,346300"
1602,"52,734400","32,233700"
1603,"52,657000","32,174800"
1604,"52,626000","32,148200"
1605,"52,555100","32,093600"
1606,"52,530600","32,013700"
1607,"52,523300","31,948000"
1613,"52,474700","31,665200"
1614,"52,370300","32,190300"
1617,"53,131300","32,306300"
1618,"53,021000","32,378800"
1620,"52,962600","32,404400"
1624,"52,595100","32,759000"
1628,"52,720200","32,743400"
1631,"52,554400","33,080900"
1633,"52,509200","33,219100"
1635,"52,385726","33,416845"
1637,"52,821300","34,495300"
1638,"52,870100","34,465300"
1639,"52,928200","34,457600"
1640,"52,982800","34,462800"
1641,"53,023400","34,439500"
1642,"52,758400","34,452300"
1643,"52,795700","34,497900"
1644,"52,734600","34,482900"
1645,"52,695200","34,510900"
1646,"52,675600","34,365300"
1647,"52,637200","34,330700"
1648,"52,588500","34,286900"
1649,"52,541000","34,244500"
1650,"52,503500","34,211200"
1651,"52,430700","34,146400"
1652,"62,328000","40,328200"
1653,"62,413900","40,382300"
1655,"62,605600","40,311900"
1656,"62,708800","40,295200"
1658,"62,897000","40,309700"
1660,"63,073800","40,335300"
1662,"63,372900","40,340100"
1663,"63,449000","40,311800"
1664,"63,529590","40,115368"
1665,"63,604500","39,978100"
1666,"63,602700","40,467000"
1667,"63,754800","40,617500"
1668,"63,810900","40,643600"
1669,"63,901600","40,648400"
1670,"64,012600","40,655600"
1671,"64,156600","40,583600"
1672,"64,288200","40,651400"
1673,"64,357200","40,596800"
1674,"63,787200","36,635600"
1675,"63,735000","36,915900"
1676,"63,724400","37,051800"
1677,"63,740900","37,293500"
1678,"63,705800","37,465100"
1679,"63,707900","37,634000"
1680,"63,802800","38,354600"
1681,"63,840000","38,471300"
1682,"63,845100","38,537400"
1683,"63,925400","38,096100"
1684,"63,813200","38,764700"
1685,"63,789200","39,007500"
1686,"63,776600","39,253600"
1687,"63,759900","39,419400"
1688,"63,722700","39,665200"
1689,"63,668500","39,885000"
1690,"63,714900","37,862400"
1691,"63,766100","38,082900"
1692,"60,999200","40,423400"
1693,"61,022500","40,587200"
1694,"61,045700","40,850400"
1699,"61,084500","40,843300"
1701,"61,146935","41,151706"
1702,"61,148800","41,322200"
1705,"61,079200","41,759100"
1707,"61,063100","42,086600"
1708,"61,040400","42,197200"
1709,"61,032800","42,489900"
1713,"61,068700","43,230800"
1716,"61,053200","43,906100"
1719,"61,082600","44,612400"
1720,"61,116800","44,839800"
1722,"61,147400","45,340100"
1723,"61,133300","45,510800"
1724,"61,147100","45,737100"
1725,"61,142900","45,920400"
1728,"61,197400","46,511400"
1729,"61,099500","46,439800"
1730,"60,964100","46,424000"
1731,"60,783600","46,278300"
1732,"60,996000","46,784600"
1736,"59,178000","39,973700"
1737,"59,206500","39,883100"
1738,"59,209100","39,873000"
1741,"59,228000","39,846500"
1742,"59,206800","39,883300"
1743,"59,265100","39,898100"
1747,"59,456700","40,090500"
1748,"59,507400","40,143300"
1750,"59,619300","40,188200"
1751,"59,812700","40,165600"
1752,"59,947500","40,201000"
1753,"60,130900","40,204400"
1755,"60,316000","40,266200"
1757,"60,473500","40,218200"
1758,"59,256900","39,657500"
1759,"59,245300","39,494600"
1761,"59,234600","39,143400"
1762,"59,219900","38,967800"
1763,"59,205000","38,830700"
1765,"59,209400","38,521800"
1767,"59,135700","38,080000"
1768,"59,168300","38,235700"
1769,"59,122200","37,947500"
1770,"59,152600","37,883300"
1771,"59,141700","37,751000"
1772,"59,117700","37,845300"
1773,"58,419900","40,352900"
1774,"58,309900","40,222200"
1776,"58,542300","40,213300"
1777,"58,612900","40,260700"
1778,"58,717500","40,126000"
1779,"61,784200","34,343900"
1780,"61,885800","34,249900"
1781,"61,842000","34,245600"
1782,"61,941400","34,250200"
1783,"61,979700","34,245600"
1784,"62,038200","34,214100"
1785,"62,110400","34,244300"
1786,"62,168200","34,205500"
1787,"62,209300","34,275600"
1788,"62,261000","34,448600"
1789,"62,299800","34,516400"
1790,"62,362800","34,487200"
1791,"62,419000","34,430800"
1792,"62,489200","34,351600"
1793,"62,590600","34,284300"
1794,"62,223900","34,342800"
1795,"62,674300","34,269600"
1796,"62,739100","34,361300"
1797,"62,803600","34,457100"
1798,"62,854400","34,439600"
1799,"62,908400","34,449500"
1800,"62,931300","34,549100"
1801,"62,984700","34,499500"
1802,"63,048400","34,430900"
1803,"63,104400","34,389000"
1804,"63,150000","34,302600"
1805,"63,220900","34,346200"
1806,"63,276800","34,317200"
1807,"63,345789","34,325943"
1808,"63,437800","34,244600"
1809,"63,520500","34,266400"
1810,"63,602700","34,297500"
1811,"63,661000","34,281800"
1812,"63,744200","34,303200"
1813,"63,815600","34,253000"
1814,"63,893700","34,268500"
1815,"63,944800","34,236100"
1816,"64,034400","34,247100"
1817,"64,136800","34,245800"
1818,"64,228200","34,304400"
1819,"64,302000","34,419400"
1820,"64,367000","34,429400"
1821,"64,431000","34,469200"
1822,"64,490700","34,576000"
1823,"64,516400","34,664300"
1824,"63,854400","36,461000"
1825,"63,910100","36,257400"
1826,"63,970200","36,112500"
1827,"64,013000","36,004100"
1828,"64,046700","35,917500"
1829,"64,118300","35,726900"
1830,"64,190400","35,553800"
1831,"64,320100","35,245700"
1832,"64,390300","35,005900"
1833,"64,471500","34,788000"
1834,"64,505900","34,726400"
1835,"62,908500","34,449300"
1836,"64,541100","34,775500"
1837,"64,662600","34,800700"
1838,"64,739200","34,699600"
1839,"64,863000","34,670400"
1840,"64,955200","34,569500"
1841,"65,028000","34,627100"
1842,"65,090000","34,582800"
1843,"65,243100","34,466100"
1844,"65,302871","34,365579"
1845,"64,990949","34,786527"
1846,"65,353300","34,266100"
1847,"65,423800","34,268400"
1848,"65,573000","34,201900"
1849,"65,789700","33,944900"
1850,"65,897700","33,710200"
1851,"65,962400","33,354600"
1852,"66,075100","33,059400"
1853,"66,196600","32,900900"
1854,"65,762400","31,121700"
1855,"66,266200","32,964900"
1856,"66,308000","32,927200"
1857,"66,435800","32,850300"
1858,"66,585100","32,808200"
1859,"66,637200","32,749800"
1860,"66,713100","32,636900"
1861,"66,819500","32,355100"
1862,"66,921500","32,208900"
1863,"67,004800","32,191200"
1864,"67,036300","32,203800"
1865,"66,992893","32,062042"
1866,"67,002000","31,896400"
1867,"67,008900","31,819600"
1868,"67,011400","31,772800"
1869,"67,007900","31,758500"
1870,"66,997600","31,717200"
1871,"66,960900","31,652100"
1872,"66,971200","31,553900"
1873,"66,962600","31,455200"
1874,"66,937700","31,273200"
1875,"66,951600","31,149100"
1876,"66,966900","31,023700"
1877,"66,970200","30,966900"
1878,"66,959700","30,470900"
1879,"66,963600","30,343600"
1880,"67,080200","32,264500"
1881,"67,105000","32,255900"
1883,"67,159700","32,420000"
1884,"67,186727","32,460003"
1885,"67,198300","32,457300"
1886,"67,242000","32,427500"
1887,"67,278000","32,453200"
1888,"67,299900","32,475100"
1889,"67,160200","32,419100"
1890,"67,317300","32,498000"
1891,"67,349300","32,289800"
1893,"67,493300","31,905800"
1894,"67,534800","31,564000"
1895,"67,575100","31,391900"
1896,"67,573000","31,285800"
1897,"67,581200","31,141800"
1898,"67,488400","30,840900"
1899,"67,532500","30,625400"
1900,"67,548900","30,481500"
1901,"67,373500","32,487800"
1902,"67,410500","32,610700"
1903,"67,442600","32,778100"
1904,"67,431300","32,999600"
1905,"67,459600","33,187000"
1906,"54,682000","20,470300"
1908,"54,704200","20,495400"
1909,"54,615600","20,408700"
1910,"54,579000","20,356100"
1911,"54,565600","20,326200"
1912,"54,562700","20,284900"
1913,"54,688300","20,491800"
1914,"54,628160","22,579478"
1915,"54,628700","22,578900"
1916,"54,605600","22,400100"
1917,"54,598600","22,314700"
1918,"54,585600","22,241300"
1919,"54,387700","22,375800"
1920,"54,584900","22,198800"
1921,"54,584800","22,122400"
1922,"54,586800","22,058600"
1923,"54,588200","22,011800"
1924,"54,592400","21,959500"
1925,"54,604100","21,899300"
1926,"54,613000","21,874800"
1927,"54,628600","21,818900"
1928,"54,614900","21,653500"
1929,"54,619500","21,543800"
1930,"54,628600","21,818900"
1931,"54,357100","21,324200"
1932,"54,356471","21,323631"
1933,"54,602500","21,749700"
1934,"54,621900","21,379500"
1935,"54,614900","21,214700"
1936,"54,635800","21,068900"
1937,"54,630500","20,895500"
1938,"54,624600","20,755400"
1939,"54,652100","20,623200"
1941,"54,673200","20,569300"
1942,"54,392700","20,647700"
1943,"54,507300","20,582100"
1944,"54,550600","20,561700"
1945,"54,231300","20,383700"
1946,"54,584800","20,562300"
1947,"54,616700","20,549800"
1948,"54,651817","20,535518"
1949,"54,710659","20,457177"
1950,"54,674000","20,531800"
1951,"54,570800","20,176900"
1952,"54,556900","20,113200"
1953,"54,544500","20,060300"
1954,"54,512100","20,003400"
1955,"54,572500","20,221300"
1956,"54,464300","19,934700"
1957,"54,436356","19,872644"
1958,"54,710700","20,457100"
1959,"54,728300","20,364700"
1960,"54,736500","20,299600"
1961,"54,741000","20,187800"
1962,"54,743900","20,127700"
1963,"54,740800","20,078600"
1964,"54,672100","20,118700"
1965,"54,732100","20,003700"
1966,"54,705800","19,950500"
1967,"54,682600","19,932100"
1968,"54,644400","19,896700"
1969,"54,672955","20,117740"
1970,"54,781000","20,350300"
1971,"54,721500","20,501000"
1972,"54,764800","20,445600"
1973,"54,801900","20,303700"
1974,"54,818500","20,280600"
1975,"54,840700","20,252100"
1976,"54,949100","20,225200"
1977,"54,933400","20,160700"
1978,"54,944100","20,146400"
1979,"54,644531","19,897141"
1981,"56,233048","23,599217"
1983,"56,052264","23,471692"
1984,"56,166574","23,558996"
1985,"55,921644","23,308121"
1988,"56,313998","22,335216"
1989,"56,340956","22,199024"
1990,"56,384863","22,027898"
1991,"56,384619","22,028697"
1992,"56,193327","22,700782"
1993,"56,253128","22,834867"
1995,"56,030956","22,987033"
1996,"55,978071","23,114658"
1997,"55,859854","23,412685"
1998,"55,811505","23,401926"
2000,"55,966103","23,831261"
2001,"55,600278","23,156460"
2002,"55,469670","23,004777"
2003,"55,408168","22,835512"
2004,"55,350737","22,672982"
2006,"55,324624","22,504223"
2007,"55,234529","22,280090"
2009,"55,213343","22,161779"
2012,"56,269674","21,493627"
2015,"56,013412","21,238343"
2017,"55,977453","22,925642"
2018,"55,990820","22,578365"
2019,"55,992821","22,249882"
2021,"55,919110","21,852236"
2022,"55,962355","21,475727"
2023,"55,887344","21,227963"
2028,"52,382300","34,123600"
2029,"52,317900","34,073500"
2031,"52,201000","34,025100"
2032,"52,663100","34,517300"
2033,"52,636800","34,529900"
2034,"52,587600","34,577900"
2035,"52,545900","34,665000"
2036,"52,518100","34,681900"
2037,"52,491300","34,701700"
2038,"52,415600","34,784400"
2039,"52,376300","34,833000"
2040,"52,338600","34,837000"
2041,"52,273200","34,851900"
2042,"52,248900","34,907200"
2043,"52,211600","34,990600"
2044,"52,173400","35,003200"
2045,"52,124100","35,062400"
2046,"52,056100","35,083200"
2047,"52,077000","35,061600"
2048,"52,019600","35,116700"
2049,"52,042800","35,125600"
2050,"52,064700","35,159400"
2051,"52,111200","35,208700"
2052,"52,132600","35,247800"
2053,"52,142100","35,274100"
2054,"52,162000","35,318500"
2055,"52,180200","35,349900"
2056,"52,207800","35,397400"
2057,"51,995700","35,143600"
2058,"51,977200","35,185400"
2059,"51,955800","35,233600"
2060,"51,935600","35,272200"
2061,"51,897000","35,311800"
2062,"51,855100","35,307100"
2063,"52,272700","35,425300"
2064,"52,292400","35,398000"
2065,"52,344500","35,395800"
2066,"52,254000","35,443300"
2067,"52,354200","35,389600"
2068,"52,411800","35,525700"
2069,"52,365800","35,424300"
2070,"52,382000","35,473400"
2071,"52,396600","35,497000"
2072,"52,433300","35,557700"
2073,"52,492600","35,623100"
2074,"52,529000","35,654600"
2075,"52,556800","35,675100"
2076,"52,664700","35,812100"
2077,"52,702700","35,862700"
2078,"52,726700","35,895400"
2079,"52,755200","35,923700"
2080,"52,797500","35,950000"
2081,"52,841800","35,960000"
2082,"52,932100","36,096100"
2083,"51,840500","35,291600"
2084,"51,793800","35,301100"
2085,"51,762700","35,256300"
2086,"51,732200","35,253700"
2087,"51,811000","35,277600"
2088,"51,691400","35,246900"
2089,"51,657600","35,240300"
2090,"51,647400","35,246000"
2091,"51,636500","35,269100"
2097,"51,631600","35,327000"
2098,"51,597800","35,409000"
2099,"51,611900","35,359100"
2102,"51,380700","35,254900"
2107,"51,205800","35,310300"
2112,"51,117700","35,514100"
2114,"51,081600","35,581900"
2126,"51,265306","34,258380"
2127,"51,248100","34,476300"
2130,"51,288500","34,731300"
2131,"51,310300","34,802100"
2132,"51,325400","34,831700"
2133,"51,342200","34,864800"
2134,"51,375900","34,895100"
2137,"51,522420","34,780590"
2138,"51,437500","34,909400"
2140,"58,884200","40,229300"
2145,"59,115500","40,149000"
2147,"59,061800","40,305000"
2148,"59,021300","40,458900"
2150,"58,930700","40,765500"
2152,"58,807900","41,054300"
2154,"58,651900","41,287100"
2155,"58,551500","41,404900"
2156,"58,253900","40,406900"
2157,"58,231000","40,298300"
2158,"58,297300","40,542000"
2159,"58,339300","40,693500"
2161,"58,345500","41,043800"
2162,"58,393900","41,181700"
2163,"58,424900","41,298000"
2164,"58,465800","41,418500"
2165,"58,467000","41,545200"
2166,"58,426800","41,688700"
2168,"58,425900","42,020500"
2170,"57,589100","40,763000"
2171,"57,702700","40,855700"
2174,"57,758900","40,980000"
2175,"57,758900","40,980000"
2176,"57,786900","41,070900"
2177,"57,799600","41,239300"
2178,"57,810000","41,408900"
2180,"57,925000","41,676400"
2182,"58,037000","41,931700"
2184,"58,168200","42,144300"
2187,"57,801400","42,195100"
2188,"57,654300","42,219300"
2189,"57,515800","42,121200"
2190,"58,367700","42,344400"
2192,"58,349800","42,534700"
2193,"58,338300","42,667700"
2195,"58,400600","43,003900"
2198,"58,339400","43,390400"
2199,"58,304800","43,571500"
2200,"58,298700","43,735800"
2201,"58,292700","43,859200"
2204,"58,314800","44,324400"
2206,"58,326400","44,569700"
2207,"58,334100","44,742800"
2208,"58,340300","44,826800"
2211,"58,344100","45,182000"
2212,"58,369900","45,341400"
2213,"58,366000","45,523800"
2215,"58,370700","45,740500"
2216,"58,360700","45,921000"
2219,"58,354700","46,315100"
2220,"58,346200","46,473500"
2222,"58,333300","46,687900"
2223,"58,326400","46,881400"
2225,"58,302400","47,108900"
2228,"58,282700","47,507800"
2229,"57,625600","39,835100"
2230,"57,606135","39,847876"
2231,"57,600800","39,872000"
2232,"57,585300","39,929200"
2233,"57,655300","39,932900"
2234,"57,643200","39,863100"
2235,"57,655200","39,931600"
2243,"57,811600","40,084500"
2245,"57,857500","40,136400"
2246,"57,998400","40,165500"
2247,"58,091500","40,169500"
2248,"58,186900","40,185900"
2249,"57,819600","37,366500"
2252,"57,818200","37,628800"
2253,"57,850100","37,847900"
2254,"57,905500","38,061800"
2255,"57,931400","38,238500"
2256,"57,951300","38,407000"
2257,"57,971700","38,483800"
2258,"57,998600","38,614000"
2260,"58,025000","38,724100"
2261,"58,041700","38,833800"
2262,"58,080400","38,698800"
2263,"58,040700","38,877100"
2264,"57,960500","38,981700"
2265,"67,159700","32,420000"
2266,"67,570500","33,416900"
2267,"67,564300","33,496900"
